Date,AAPL,ABBV,ABT,ACN,ADBE,ADP,AMAT,AMD,AMGN,AMZN,ASML,AVGO,AXP,AZN,BA,BABA,BAC,BCS,BHP,BKNG,BMY,BP,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DHR,DIS,ELV,GE,GOOG,GOOGL,GS,HD,HDB,HON,HSBC,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LYG,MA,MCD,MDT,META,MRK,MS,MSFT,MUFG,NEE,NFLX,NGG,NKE,NOW,NVDA,NVO,NVS,ORCL,PDD,PEP,PFE,PG,PLD,PM,QCOM,RTX,RY,RYAAY,SAP,SBUX,SHEL,SNY,SONY,SPGI,SYK,T,TBB,TBC,TD,TJX,TM,TMO,TMUS,TSLA,TSM,TTE,TXN,UL,UNH,UNP,UPS,V,VZ,WMT,XOM
2023-02-06,150.8865966796875,140.71400451660156,109.06951904296875,281.1763916015625,375.2300109863281,219.82838439941406,116.60918426513672,83.68000030517578,235.6813507080078,102.18000030517578,656.8758544921875,590.6226196289062,174.51072692871094,62.20280456542969,206.80999755859375,105.44999694824219,35.27176284790039,8.642646789550781,64.21432495117188,2469.949951171875,72.53440856933594,33.30989074707031,247.55120849609375,38.68110656738281,103.67588806152344,512.6057739257812,169.0500030517578,46.523990631103516,163.22666931152344,406.257080078125,232.94227600097656,109.87000274658203,474.0389404296875,82.15381622314453,103.47000122070312,102.9000015258789,359.4089660644531,320.3554992675781,66.21528625488281,199.63197326660156,33.5124626159668,129.73660278320312,28.377256393432617,412.8180236816406,248.97999572753906,158.548828125,138.8300018310547,58.32973861694336,318.4549865722656,334.36199951171875,456.7167663574219,212.53787231445312,2.3956875801086426,371.3097839355469,261.9886779785156,83.14453887939453,186.05999755859375,101.93115997314453,95.97924041748047,254.5132598876953,6.940000057220459,73.43646240234375,361.4800109863281,59.66960906982422,124.12557220458984,455.2200012207031,210.81500244140625,67.28724670410156,81.91020965576172,87.5322036743164,93.80999755859375,167.02517700195312,42.24497985839844,138.76455688476562,128.65206909179688,97.7596435546875,129.46578979492188,95.14230346679688,99.46646118164062,94.9000015258789,117.7624282836914,102.86188507080078,55.61024475097656,44.198001861572266,90.12000274658203,365.1263122558594,269.3141174316406,18.6124324798584,22.58596420288086,23.624042510986328,65.80581665039062,78.91915893554688,143.7899932861328,575.0203857421875,141.3529510498047,194.75999450683594,90.50367736816406,57.951969146728516,176.7437744140625,48.48494338989258,468.1912536621094,204.96307373046875,181.54078674316406,227.63235473632812,39.060054779052734,139.08111572265625,108.04125213623047
2023-02-07,153.79037475585938,140.8304443359375,110.29069519042969,284.4775695800781,383.82000732421875,223.07460021972656,119.4131851196289,85.91000366210938,235.82630920410156,102.11000061035156,673.4969482421875,603.5391235351562,176.7059326171875,62.95683670043945,214.75999450683594,105.5,35.65968704223633,8.795108795166016,64.98271942138672,2487.18994140625,72.5246810913086,36.09209060668945,245.8183135986328,38.83774948120117,108.04513549804688,513.5403442382812,171.27999877929688,46.78805160522461,167.50843811035156,405.553955078125,234.92945861816406,111.62999725341797,473.2466735839844,81.91438293457031,108.04000091552734,107.63999938964844,362.89837646484375,316.39569091796875,66.49237823486328,201.0310821533203,34.0349235534668,129.41268920898438,28.73332977294922,425.431640625,253.05999755859375,158.58763122558594,140.5223388671875,58.2327995300293,332.5204162597656,336.3622741699219,455.9670715332031,211.4154815673828,2.4525022506713867,373.3904724121094,261.4214782714844,84.45159149169922,191.6199951171875,103.54788208007812,96.28978729248047,265.20843505859375,7.199999809265137,73.99079895019531,362.95001220703125,59.25220489501953,123.73067474365234,463.260009765625,221.65113830566406,68.02800750732422,82.74396514892578,86.75110626220703,94.44999694824219,166.7724151611328,42.080867767333984,137.4102783203125,127.50688934326172,98.13412475585938,133.0693817138672,95.3664321899414,100.0763931274414,96.5,117.88045501708984,104.63468933105469,57.302101135253906,45.26777648925781,91.37000274658203,367.5527648925781,270.2763977050781,18.29874038696289,22.49983024597168,23.537927627563477,66.81880950927734,78.63361358642578,144.63999938964844,581.9864501953125,142.36851501464844,196.80999755859375,93.18439483642578,59.42361831665039,179.1752166748047,47.80979919433594,469.8069763183594,205.04153442382812,181.08876037597656,229.49755859375,38.36931228637695,139.37770080566406,111.12593078613281
2023-02-08,151.07554626464844,140.31619262695312,108.5278549194336,281.4037170410156,378.3599853515625,220.33006286621094,114.8851547241211,84.69000244140625,232.1536102294922,100.05000305175781,657.6895141601562,591.0253295898438,177.0026092529297,63.025386810302734,213.5,105.11000061035156,35.39784240722656,8.766522407531738,64.7298355102539,2425.080078125,71.677978515625,36.95256042480469,245.0404815673828,37.946842193603516,106.85877990722656,500.8939514160156,169.6300048828125,45.927398681640625,163.5730743408203,403.7416687011719,231.34368896484375,111.77999877929688,478.86181640625,81.7647476196289,100.0,99.37000274658203,363.576904296875,312.10504150390625,67.1554183959961,197.85128784179688,34.380123138427734,129.54608154296875,27.932161331176758,419.5326843261719,248.85000610351562,158.79144287109375,139.53433227539062,57.89350128173828,329.6895751953125,337.40203857421875,457.2522277832031,209.4758758544922,2.4525022506713867,368.701416015625,257.0015563964844,84.04192352294922,183.42999267578125,104.48851013183594,96.03746032714844,264.3857421875,7.199999809265137,72.96964263916016,366.8299865722656,58.73044967651367,121.341552734375,463.9800109863281,221.97103881835938,68.02313232421875,83.27106475830078,85.71293640136719,92.43000030517578,166.3835906982422,42.45736312866211,135.98731994628906,127.04686737060547,97.26034545898438,128.72560119628906,95.15205383300781,100.44428253173828,97.33999633789062,116.67057800292969,104.11558532714844,57.16752624511719,45.98095703125,90.41999816894531,362.3432312011719,266.0801086425781,18.21318817138672,22.566823959350586,23.633609771728516,66.6065673828125,79.36988067626953,143.8300018310547,578.07421875,143.18495178222656,201.2899932861328,92.91829681396484,58.59642028808594,172.34957885742188,47.886959075927734,476.05291748046875,203.17787170410156,179.2325897216797,228.3863525390625,38.34092330932617,138.62635803222656,110.158935546875
2023-02-09,150.03138732910156,144.28472900390625,106.43018341064453,281.84844970703125,375.80999755859375,220.26121520996094,115.01396942138672,83.20999908447266,231.96031188964844,98.23999786376953,659.019287109375,588.76611328125,177.3684539794922,66.02192687988281,211.99000549316406,108.45999908447266,34.641395568847656,8.766522407531738,64.85627746582031,2436.1201171875,69.57581329345703,37.81303405761719,242.4903106689453,37.104888916015625,106.029296875,497.73236083984375,173.66000366210938,45.702457427978516,162.07205200195312,404.0585632324219,225.31149291992188,110.36000061035156,480.90185546875,80.5975341796875,95.45999908447266,95.01000213623047,356.6852722167969,307.0069274902344,66.94760131835938,194.9160919189453,34.73465347290039,128.9867401123047,27.42772102355957,417.54315185546875,244.17999267578125,156.6465301513672,137.36265563964844,57.79655838012695,328.03253173828125,338.4516906738281,457.68060302734375,205.41949462890625,2.4335639476776123,368.7711486816406,254.88938903808594,81.55460357666016,177.9199981689453,104.56689453125,95.15434265136719,261.30303955078125,7.239999771118164,71.25796508789062,362.5,58.9865837097168,120.62086486816406,463.29998779296875,223.29055786132812,67.99876403808594,82.71521759033203,85.67339324951172,93.87999725341797,167.9583740234375,41.83952331542969,134.49563598632812,125.32418060302734,97.96129608154297,127.12833404541016,95.34693908691406,100.0763931274414,95.54000091552734,116.75910186767578,104.39120483398438,57.475135803222656,46.337547302246094,90.12000274658203,360.16424560546875,262.2508850097656,18.032573699951172,22.509403228759766,23.442245483398438,66.39431762695312,79.81462097167969,144.8300018310547,567.7947998046875,142.2291259765625,207.32000732421875,95.29348754882812,59.404380798339844,170.87510681152344,48.079856872558594,478.52569580078125,198.93067932128906,177.68414306640625,227.9887237548828,37.66910934448242,139.9115753173828,110.57474517822266
2023-02-10,150.39988708496094,147.53526306152344,106.51881408691406,280.6623840332031,370.989990234375,222.1400909423828,113.71599578857422,81.4800033569336,234.37657165527344,97.61000061035156,651.2991333007812,582.715576171875,177.2498016357422,67.45165252685547,212.88999938964844,103.6500015258789,34.50562286376953,8.623589515686035,64.17542266845703,2348.3701171875,70.26679992675781,38.86473083496094,243.8589324951172,37.555233001708984,110.9772720336914,497.0960693359375,167.02999877929688,46.220802307128906,165.46859741210938,413.7438659667969,228.60580444335938,108.05999755859375,486.0317687988281,81.09635162353516,94.86000061035156,94.56999969482422,359.8742370605469,307.9701843261719,67.2642822265625,196.1391143798828,34.380123138427734,130.77085876464844,27.496957778930664,411.3556823730469,245.27000427246094,157.3744354248047,137.9691619873047,57.79655838012695,327.509765625,341.7491149902344,468.1371154785156,205.55731201171875,2.4240949153900146,365.19708251953125,256.6104431152344,81.63263702392578,174.14999389648438,106.37957763671875,95.53282165527344,260.78759765625,7.340000152587891,72.68760681152344,347.3599853515625,59.47987747192383,120.67022705078125,458.3599853515625,212.57435607910156,68.00363159179688,82.87814331054688,86.15786743164062,92.44999694824219,171.28294372558594,42.3608283996582,135.68307495117188,125.37312316894531,98.28777313232422,125.62847900390625,98.03633117675781,100.6185531616211,93.3499984741211,115.4311752319336,105.41492462158203,59.368858337402344,45.81711959838867,90.12000274658203,360.37225341796875,262.2310791015625,18.127635955810547,22.423267364501953,23.423107147216797,67.23365783691406,79.31058502197266,143.4199981689453,570.269775390625,143.07542419433594,196.88999938964844,93.9925537109375,61.29924011230469,171.65628051757812,48.16666030883789,486.9193115234375,201.56924438476562,178.1361846923828,225.8514862060547,37.85834884643555,142.08656311035156,115.23562622070312
2023-02-13,153.2284393310547,149.16537475585938,106.87334442138672,285.0014343261719,375.0,223.6549835205078,115.4598388671875,83.12999725341797,235.4977264404297,99.54000091552734,663.5938110351562,590.44580078125,179.3065948486328,68.26444244384766,215.64999389648438,104.79000091552734,34.573509216308594,8.709349632263184,64.91462707519531,2423.030029296875,71.21083068847656,38.82648468017578,244.33154296875,38.269920349121094,108.80712890625,503.5186767578125,171.0800018310547,46.807613372802734,164.5448760986328,411.3076477050781,229.52432250976562,107.66000366210938,490.41888427734375,82.4830322265625,95.0,94.61000061035156,362.5300598144531,314.77093505859375,68.19451904296875,198.97645568847656,34.771976470947266,132.45852661132812,28.238780975341797,415.90179443359375,245.1300048828125,157.956787109375,139.4658660888672,58.746585845947266,329.5021667480469,346.9775695800781,469.24700927734375,210.8345947265625,2.4335639476776123,369.1793212890625,260.3067321777344,82.31543731689453,179.42999267578125,107.33979797363281,96.49357604980469,268.93536376953125,7.380000114440918,73.54344177246094,358.57000732421875,60.45697784423828,123.55296325683594,461.0400085449219,217.80252075195312,69.68496704101562,83.8460693359375,88.41217041015625,96.0999984741211,172.80914306640625,42.467018127441406,137.4593505859375,126.54767608642578,99.58406066894531,127.43025207519531,97.98760986328125,100.82186126708984,94.44000244140625,116.5427017211914,106.82256317138672,59.4361572265625,45.682193756103516,89.63999938964844,367.04766845703125,264.85992431640625,18.308246612548828,22.49026107788086,23.576200485229492,67.65813446044922,79.6169662475586,143.86000061035156,573.8526611328125,145.9429168701172,194.63999938964844,94.72186279296875,61.5493278503418,172.5546417236328,50.04741668701172,488.00299072265625,202.10873413085938,180.242431640625,227.5215301513672,38.15167999267578,144.25169372558594,114.7873764038086
2023-02-14,152.5810546875,148.05923461914062,105.63247680664062,281.4629821777344,377.8999938964844,220.93011474609375,117.35230255126953,85.94999694824219,235.01019287109375,99.69999694824219,672.2665405273438,591.6146850585938,179.0000762939453,68.88137817382812,218.4499969482422,104.22000122070312,34.54441452026367,8.7855806350708,65.32315063476562,2471.050048828125,70.31546020507812,39.21847915649414,240.599853515625,38.24054718017578,110.00846862792969,500.307373046875,169.9600067138672,46.65113067626953,165.8053741455078,405.3459777832031,226.3094940185547,107.66000366210938,486.7249755859375,83.34098815917969,94.94999694824219,94.68000030517578,360.35888671875,309.8089294433594,68.92683410644531,196.65765380859375,34.7253303527832,131.16622924804688,28.327800750732422,419.761474609375,241.08999633789062,157.26768493652344,140.08213806152344,57.767478942871094,329.4430236816406,345.27880859375,468.8672790527344,210.46044921875,2.443033218383789,368.31317138671875,260.7076110839844,81.34977722167969,179.47999572753906,106.546142578125,97.5902099609375,269.7779235839844,7.400000095367432,73.94218444824219,359.9599914550781,60.93130111694336,124.58956909179688,461.3500061035156,229.62832641601562,69.66546630859375,83.90357971191406,88.08588409423828,95.88999938964844,170.86492919921875,42.20636749267578,136.68406677246094,125.0207748413086,97.66362762451172,128.89117431640625,98.77689361572266,100.78312683105469,95.98999786376953,116.81812286376953,106.291015625,60.15711975097656,45.874942779541016,89.33999633789062,361.3626708984375,262.54852294921875,18.20368003845215,22.34670639038086,23.470949172973633,67.37835693359375,79.77508544921875,142.64999389648438,570.3397216796875,146.8489532470703,209.25,96.54513549804688,62.405372619628906,172.19334411621094,49.98954772949219,485.5203552246094,200.1273651123047,179.6269073486328,228.0284881591797,38.1611442565918,143.83645629882812,113.44266510009766
2023-02-15,154.7024383544922,146.5746612548828,105.65216827392578,284.3095397949219,375.94000244140625,224.1370086669922,118.36292266845703,85.18000030517578,234.0741729736328,101.16000366210938,671.6016845703125,596.899169921875,178.65396118164062,68.24486541748047,217.44000244140625,103.08000183105469,34.486228942871094,8.051859855651855,64.97299194335938,2516.580078125,69.55634307861328,39.084625244140625,244.87307739257812,38.592994689941406,108.16771697998047,508.3207092285156,171.10000610351562,47.384639739990234,164.05807495117188,406.06890869140625,227.077880859375,109.23999786376953,482.41705322265625,84.56805419921875,97.0999984741211,96.94000244140625,362.8402404785156,312.0077819824219,68.84766387939453,197.35231018066406,34.40811538696289,131.5423583984375,28.535512924194336,419.0353088378906,244.77000427246094,154.6763153076172,140.66908264160156,57.767478942871094,327.9930419921875,332.81121826171875,467.8255920410156,211.71084594726562,2.3956875801086426,367.99462890625,260.65875244140625,82.41297149658203,177.16000366210938,105.50752258300781,97.85224151611328,267.6216125488281,7.409999847412109,74.82718658447266,361.4200134277344,60.37159729003906,125.85323333740234,463.9100036621094,227.55905151367188,68.69566345214844,83.54898834228516,87.3443374633789,94.45999908447266,171.09823608398438,41.820213317871094,136.37005615234375,124.82501220703125,97.08749389648438,129.60215759277344,98.86458587646484,100.24097442626953,95.87000274658203,117.31977844238281,107.29505920410156,60.04176330566406,45.537628173828125,88.41999816894531,364.0467224121094,263.16357421875,18.29874038696289,22.298852920532227,23.49965476989746,67.03105163574219,79.70590209960938,140.97000122070312,565.698974609375,146.90869140625,214.24000549316406,91.42024993896484,62.19377517700195,174.3025665283203,49.7484245300293,483.9638366699219,199.2249755859375,179.6942138671875,227.561279296875,38.208457946777344,144.90419006347656,113.10161590576172
2023-02-16,153.08900451660156,145.090087890625,104.47038269042969,277.9542236328125,365.1600036621094,223.7730255126953,114.3302993774414,80.08000183105469,228.37026977539062,98.1500015258789,651.229736328125,589.8760986328125,175.95443725585938,66.54093933105469,212.2100067138672,103.11000061035156,34.21467590332031,8.061388969421387,65.29396057128906,2493.179931640625,68.95294952392578,39.53549575805664,242.72662353515625,38.88670349121094,104.98033905029297,501.1822814941406,168.11000061035156,49.86878967285156,161.68959045410156,399.0574645996094,225.87673950195312,105.83000183105469,482.2784118652344,83.84976959228516,95.77999877929688,95.51000213623047,358.8274230957031,312.5428466796875,68.51119995117188,195.05308532714844,34.613372802734375,130.1922149658203,27.892597198486328,406.2226867675781,240.16000366210938,153.57960510253906,138.73219299316406,57.40879821777344,319.0862121582031,323.9299011230469,458.80999755859375,210.7065887451172,2.4051566123962402,365.9139099121094,259.94488525390625,82.1301040649414,172.44000244140625,104.36113739013672,96.62945556640625,260.4967956542969,7.329999923706055,73.61152648925781,350.7099914550781,59.717037200927734,122.79279327392578,453.69000244140625,219.94175720214844,67.58939361572266,82.37979888916016,86.73133087158203,96.79000091552734,170.61219787597656,41.4630241394043,134.58396911621094,123.12191772460938,96.30972290039062,126.76798248291016,98.38713073730469,99.7956314086914,94.44999694824219,116.03120422363281,105.85789489746094,60.05632019042969,45.132850646972656,87.54000091552734,354.39019775390625,261.1100769042969,18.308246612548828,22.145729064941406,23.423107147216797,66.43290710449219,78.68797302246094,142.6999969482422,556.4674682617188,146.09225463867188,202.0399932861328,89.50826263427734,61.443519592285156,171.939453125,49.03470230102539,480.12164306640625,196.68450927734375,178.4535675048828,224.48960876464844,37.69749069213867,142.63031005859375,112.77031707763672
2023-02-17,151.93368530273438,146.81723022460938,105.120361328125,273.8326416015625,356.8500061035156,224.97314453125,114.37984466552734,78.5,234.52267456054688,97.19999694824219,646.9132080078125,585.0139770507812,175.32156372070312,67.539794921875,211.66000366210938,100.01000213623047,34.28256607055664,8.03280258178711,64.62284088134766,2462.010009765625,69.20597839355469,38.63761901855469,243.97708129882812,38.29928970336914,100.87257385253906,504.542724609375,165.1699981689453,49.653629302978516,158.07858276367188,429.1135559082031,226.35365295410156,105.22000122070312,490.25054931640625,82.84217071533203,94.58999633789062,94.3499984741211,357.1796569824219,309.34197998046875,68.70912170410156,197.06858825683594,34.83728790283203,130.2115020751953,27.30902862548828,402.2635192871094,238.91000366210938,156.78590393066406,139.14305114746094,58.28126525878906,317.1332702636719,326.24456787109375,463.0743713378906,209.46603393554688,2.3009965419769287,359.5224914550781,264.0127868652344,82.7153549194336,172.8800048828125,107.31039428710938,96.57122039794922,256.4325866699219,7.340000152587891,73.98108673095703,347.9599914550781,61.17794418334961,123.24691772460938,439.010009765625,213.803955078125,69.02217864990234,83.42440032958984,86.2962875366211,93.41999816894531,171.36070251464844,41.714019775390625,137.4004669189453,122.6618881225586,97.76924896240234,124.39157104492188,98.91332244873047,99.78594970703125,94.2699966430664,115.4311752319336,105.42477416992188,58.85325241088867,45.942405700683594,85.05999755859375,357.37127685546875,261.06048583984375,18.479351043701172,22.260574340820312,23.490083694458008,66.48114776611328,78.8955078125,142.85000610351562,558.5831909179688,148.7008819580078,208.30999755859375,88.79866027832031,59.88530731201172,171.19732666015625,49.381919860839844,491.67767333984375,197.73402404785156,177.7550048828125,222.2331085205078,38.05705642700195,144.77565002441406,108.43411254882812
2023-02-21,147.880126953125,147.48675537109375,102.0772476196289,266.0243835449219,346.70001220703125,221.01864624023438,110.25804901123047,76.7699966430664,232.2898712158203,94.58000183105469,624.9336547851562,571.2135009765625,171.544189453125,68.14692687988281,205.52000427246094,95.0999984741211,33.477630615234375,7.947043418884277,64.45748138427734,2425.489990234375,69.31304168701172,38.39625549316406,237.00604248046875,37.046146392822266,102.02545166015625,498.8359375,161.6199951171875,48.59737014770508,156.28277587890625,423.03302001953125,221.49607849121094,102.08999633789062,474.1874694824219,82.06403350830078,92.05000305175781,91.79000091552734,350.0263366699219,287.499755859375,68.0955581665039,192.50924682617188,36.423343658447266,127.0193862915039,25.775924682617188,394.18603515625,233.5800018310547,154.44961547851562,136.58987426757812,57.97105407714844,320.1318054199219,325.36041259765625,466.5404357910156,198.7342987060547,2.26311993598938,354.37548828125,262.6047058105469,83.38838958740234,172.0800018310547,106.8694839477539,94.73704528808594,251.0765838623047,7.289999961853027,71.63726043701172,337.5,61.10205841064453,119.55464172363281,431.8599853515625,206.47654724121094,69.49977111816406,83.14647674560547,85.22846221923828,84.51000213623047,171.26348876953125,41.2216796875,137.30233764648438,120.86091613769531,96.00245666503906,120.47633361816406,98.07530212402344,98.8565444946289,92.0999984741211,112.9031982421875,103.14105987548828,58.28082275390625,45.874942779541016,83.23999786376953,347.4275817871094,259.1359558105469,18.26071548461914,21.8394775390625,23.049943923950195,65.56462097167969,77.89733123779297,139.17999267578125,549.6710205078125,146.45068359375,197.3699951171875,86.37419891357422,60.308528900146484,166.7445526123047,49.642333984375,484.0229187011719,190.04400634765625,173.1464385986328,219.310546875,37.091915130615234,145.65553283691406,108.32693481445312
2023-02-22,148.30838012695312,146.1962432861328,101.13182067871094,266.498779296875,348.7200012207031,219.2971649169922,109.65223693847656,76.61000061035156,230.26182556152344,95.79000091552734,619.406494140625,565.9388427734375,172.7505645751953,67.42227935791016,205.75999450683594,94.77999877929688,33.254573822021484,7.966099739074707,62.42464828491211,2426.7099609375,69.40061950683594,37.585269927978516,234.22943115234375,37.21257400512695,100.83381652832031,494.5111083984375,163.36000061035156,48.225730895996094,155.65184020996094,422.2803649902344,220.89552307128906,101.68000030517578,479.13909912109375,82.9918212890625,91.80000305175781,91.6500015258789,349.80340576171875,288.2781066894531,66.75957489013672,191.26669311523438,35.7049560546875,126.30574035644531,25.19235610961914,404.2530822753906,233.5500030517578,154.2345428466797,135.54315185546875,58.14554977416992,325.52716064453125,326.9101867675781,466.87139892578125,199.50225830078125,2.3104655742645264,353.3899230957031,262.6927490234375,83.00797271728516,171.1199951171875,106.95767211914062,94.39737701416016,249.9239044189453,7.269999980926514,71.6567153930664,334.8800048828125,60.988216400146484,118.36996459960938,439.8399963378906,207.4661865234375,69.32433319091797,83.06980895996094,85.34710693359375,83.41999816894531,171.20513916015625,40.912757873535156,137.88134765625,120.29322052001953,95.62796783447266,120.71981048583984,97.93889617919922,97.52051544189453,90.83000183105469,113.37535095214844,103.13121795654297,57.194183349609375,46.279720306396484,82.4800033569336,342.8815612792969,259.5625305175781,18.42231559753418,22.126588821411133,23.423107147216797,64.99542236328125,76.55323791503906,138.64999389648438,547.3057861328125,146.6896514892578,200.86000061035156,85.57589721679688,59.4332389831543,165.80712890625,49.459075927734375,481.6388244628906,187.71932983398438,171.3515167236328,218.71409606933594,37.167606353759766,142.6006622314453,106.92375946044922
2023-02-23,148.79640197753906,147.5546875,100.99394226074219,268.08026123046875,347.0199890136719,219.14962768554688,112.13508605957031,79.75,231.6853485107422,95.81999969482422,633.1796875,573.433349609375,173.1856689453125,66.96031188964844,208.1300048828125,94.16000366210938,33.2254753112793,8.166332244873047,61.111576080322266,2426.489990234375,69.48822021484375,38.30936050415039,234.2884979248047,36.899288177490234,102.14171600341797,490.28570556640625,164.1199951171875,48.127925872802734,157.18553161621094,420.9335021972656,223.01516723632812,101.7300033569336,481.4168395996094,82.74241638183594,91.06999969482422,90.88999938964844,352.3720397949219,291.20660400390625,66.8684310913086,191.8175048828125,35.434391021728516,126.13213348388672,25.330833435058594,409.72430419921875,234.89999389648438,154.18568420410156,136.62899780273438,58.2521858215332,327.3617858886719,325.37030029296875,466.43328857421875,199.0887451171875,2.3956875801086426,353.9474182128906,260.8739013671875,81.9252700805664,172.0399932861328,108.35881042480469,95.0475845336914,253.16334533691406,7.289999961853027,70.86896514892578,323.6499938964844,60.69413757324219,118.42919921875,441.7099914550781,236.55584716796875,69.63623046875,82.93563842773438,87.5816421508789,86.11000061035156,171.38986206054688,40.83552551269531,137.43971252441406,121.37967681884766,95.8584213256836,122.91117858886719,97.62535095214844,97.3946533203125,93.2699966430664,114.11309051513672,101.89093017578125,58.46516036987305,46.55921173095703,82.68000030517578,345.69171142578125,261.24896240234375,18.393798828125,22.45197868347168,23.69101905822754,64.42621612548828,76.83985137939453,138.9499969482422,549.8506469726562,144.1009521484375,202.07000732421875,88.77896118164062,60.90488052368164,167.77963256835938,49.33938217163086,484.39727783203125,189.6222381591797,174.58236694335938,219.81752014160156,36.457942962646484,140.47508239746094,107.90792846679688
2023-02-24,146.11729431152344,148.17567443847656,98.93565368652344,263.434814453125,320.5400085449219,217.96917724609375,110.54605102539062,78.08999633789062,227.8242645263672,93.5,613.621337890625,567.4908447265625,172.30560302734375,65.9370346069336,198.14999389648438,89.0,33.17699432373047,8.077994346618652,58.77721405029297,2452.47998046875,68.30088806152344,38.328670501708984,232.535888671875,36.2237663269043,101.96732330322266,485.78192138671875,162.1999969482422,47.41398239135742,157.65147399902344,413.37744140625,220.02114868164062,100.30000305175781,473.4051208496094,83.35096740722656,89.3499984741211,89.12999725341797,352.6725158691406,288.62835693359375,66.13611602783203,188.8864288330078,35.471710205078125,125.91998291015625,24.86595344543457,417.61279296875,231.0500030517578,152.46522521972656,137.861572265625,58.009830474853516,342.9166259765625,319.5289611816406,467.71844482421875,198.42906188964844,2.3388729095458984,351.5481262207031,257.8424987792969,81.43754577636719,170.38999938964844,107.67293548583984,94.8146743774414,247.6483612060547,7.110000133514404,70.91757202148438,317.1499938964844,60.14392852783203,116.53369903564453,425.5899963378906,232.77719116210938,69.00756072998047,82.05396270751953,87.66073608398438,83.72000122070312,171.0496368408203,40.304569244384766,136.66444396972656,118.80545043945312,94.65815734863281,121.09964752197266,97.60575866699219,97.63668060302734,90.9000015258789,111.32936096191406,100.01080322265625,58.82414245605469,45.97132110595703,82.70999908447266,340.9750061035156,260.2172546386719,18.28923225402832,22.39455795288086,23.633609771728516,64.5998764038086,76.28641510009766,136.0500030517578,541.7069091796875,143.7823486328125,196.8800048828125,86.83740234375,60.21234130859375,165.16265869140625,48.9306526184082,477.1464538574219,190.30882263183594,174.78610229492188,218.2469024658203,36.65665054321289,140.85076904296875,107.91767120361328
2023-02-27,147.3223876953125,149.6990509033203,98.25611877441406,263.1580505371094,322.32000732421875,217.98886108398438,111.30084228515625,78.7699966430664,228.5945281982422,93.76000213623047,627.2159423828125,575.0540161132812,171.3662109375,66.36422729492188,200.4600067138672,89.25,33.17699432373047,8.195778846740723,58.796669006347656,2521.080078125,68.115966796875,38.83070755004883,236.28726196289062,36.56642150878906,102.55831909179688,484.2110595703125,163.13999938964844,47.65848159790039,158.04945373535156,417.5466613769531,218.98782348632812,100.44999694824219,471.69183349609375,83.6402587890625,90.0999984741211,89.87000274658203,354.3009033203125,287.9959716796875,66.36372375488281,189.28968811035156,35.434391021728516,125.84283447265625,24.628568649291992,410.4604187011719,231.74000549316406,152.1328582763672,139.06478881835938,57.99044418334961,339.780029296875,314.5418701171875,466.83245849609375,201.08741760253906,2.3578109741210938,353.8976745605469,258.91815185546875,81.34001922607422,169.5399932861328,107.15362548828125,93.84420776367188,248.58242797851562,7.170000076293945,70.33811950683594,323.0299987792969,60.74156951904297,117.01744842529297,428.57000732421875,234.9264373779297,69.86528015136719,81.98687744140625,86.96862030029297,86.0,171.00103759765625,39.36814880371094,136.54669189453125,120.3030014038086,94.26445770263672,120.2036361694336,97.15506744384766,98.44023895263672,92.26000213623047,113.24747467041016,100.8376693725586,59.377166748046875,46.115882873535156,83.3499984741211,339.11810302734375,260.5247802734375,18.089611053466797,22.538110733032227,23.757997512817383,64.33940124511719,75.99980926513672,136.25,540.2698364257812,143.50355529785156,207.6300048828125,86.03910064697266,60.048824310302734,166.72503662109375,49.14474868774414,476.15142822265625,209.51548767089844,176.80416870117188,219.04214477539062,36.789119720458984,139.83248901367188,107.72279357910156
